S.NO,deviceID,Temp,aX,aY,aZ,accSrt,gX,gY,gZ,mX,mY,mZ,horiDir,cdate,Movement,Chewing,Heat
12979,I1002,34,0.15,-1,0.01,1.02,0.49,-2.14,-0.73,-2.38,150.61,-83.55,-0.91,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12980,I1002,34,0.17,-1,0.01,1.02,0.85,-0.79,-0.37,-3.57,150.61,-89.27,-1.36,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12981,I1002,34,0.16,-1,0.01,1.01,-0.37,0.73,-0.18,-4.77,151.8,-85.84,-1.8,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12982,I1002,34,0.14,-1.04,-0.03,1.04,12.33,3.05,6.04,-1.19,150.61,-81.26,-0.45,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12983,I1002,34,0.09,-1.04,0.03,1.04,4.33,-15.01,-7.39,-4.77,148.22,-80.12,-1.84,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12984,I1002,34,0.15,-0.99,0.05,1,8.91,-15.38,-3.42,-3.57,147.02,-101.86,-1.39,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12985,I1002,34,0.06,-1.01,0.07,1.01,2.26,-0.06,5.13,-7.15,142.24,-108.73,-2.88,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12986,I1002,34,0,-0.98,0.07,0.98,-8.67,18.01,1.65,-10.72,145.83,-107.59,-4.21,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12987,I1002,34,0.01,-1.02,0.06,1.02,0.98,-47,9.09,-8.34,144.63,-98.43,-3.3,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12988,I1002,34,0.12,-1,0.03,1.01,-7.45,5.86,-5,-5.96,136.27,-122.46,-2.5,02-03-2022 16:22,Standing,Head in the Basket and eating,No
12989,I1002,34,0.15,-0.97,0.01,0.98,-2.87,18.8,2.69,-4.77,145.83,-104.15,-1.87,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12990,I1002,34,0.28,-0.97,0.01,1.01,14.4,-39.06,21.06,1.19,147.02,-101.86,0.46,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12991,I1002,34,0.41,-0.93,0.03,1.01,-9.22,9.22,4.64,13.11,145.83,-114.45,5.14,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12992,I1002,34,0.44,-0.9,0.03,1,-4.52,-1.04,0.12,16.68,144.63,-112.16,6.58,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12993,I1002,34,0.39,-0.93,0.03,1.01,-1.04,-0.43,-2.62,13.11,145.83,-109.88,5.14,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12994,I1002,34,0.4,-0.92,0.04,1.01,1.34,-2.38,0.61,14.3,148.22,-111.02,5.51,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12995,I1002,34,0.39,-0.93,0.04,1.01,0.73,-0.73,-0.98,11.91,145.83,-111.02,4.67,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12996,I1002,34,0.35,-0.92,0.06,0.99,-1.77,3.91,-4.21,13.11,147.02,-108.73,5.09,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12997,I1002,34,0.13,-1.02,-0.01,1.02,-11.47,34.48,-1.53,-3.57,147.02,-74.39,-1.39,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12998,I1002,34,0.03,-1,0.01,1,-11.9,0.37,-8.36,-9.53,143.44,-68.67,-3.8,02-03-2022 16:23,Standing,Head in the Basket and eating,No
12999,I1002,34,0.01,-0.96,0.07,0.96,10.25,-9.95,-11.6,-13.11,142.24,-107.59,-5.26,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13000,I1002,34,-0.04,-1.01,0.14,1.02,-3.05,0.98,-7.39,-14.3,139.85,-119.03,-5.84,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13001,I1002,34,-0.03,-1.01,0.11,1.01,-1.1,-0.06,1.4,-10.72,138.66,-115.6,-4.42,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13002,I1002,34,-0.02,-1,0.11,1.01,-0.85,-1.59,0.43,-11.91,139.85,-116.74,-4.87,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13003,I1002,34,-0.01,-1.01,0.1,1.02,0.73,-0.61,0.06,-10.72,138.66,-114.45,-4.42,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13004,I1002,34,0,-1.02,0.06,1.03,5.07,9.28,1.34,-9.53,141.05,-113.31,-3.87,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13005,I1002,34,-0.02,-0.99,0.18,1,8.36,-3.97,6.65,-11.91,141.05,-112.16,-4.83,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13006,I1002,34,0.15,-0.94,0,0.95,11.05,-12.45,17.76,-4.77,141.05,-119.03,-1.94,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13007,I1002,34,0.16,-0.99,0.05,1,7.69,-17.76,16.91,-1.19,138.66,-124.75,-0.49,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13008,I1002,34,-0.1,-0.9,0.17,0.92,30.82,42.66,-23.86,-1.19,141.05,-127.04,-0.48,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13009,I1002,34,0.1,-0.98,0.13,0.99,20.57,-11.66,13.31,-10.72,130.29,-138.49,-4.7,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13010,I1002,34,0.08,-1.11,0.07,1.12,39.43,-86.79,4.33,-10.72,123.12,-146.5,-4.98,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13011,I1002,34,0.13,-1.08,-0.05,1.09,4.33,-40.53,-20.26,-22.64,126.7,-155.66,-10.13,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13012,I1002,34,0.16,-0.83,-0.03,0.84,-16.6,-0.85,16.36,-23.83,166.15,-154.51,-8.16,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13013,I1002,34,0.09,-0.96,0.08,0.97,9.58,12.15,6.41,-35.74,216.35,-148.79,-9.38,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13014,I1002,34,0.05,-1.05,0.13,1.06,-16.24,43.52,10.38,-83.4,181.69,-232.34,-24.66,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13015,I1002,34,0.06,-0.91,0.08,0.92,46.69,-49.38,-17.64,-76.25,283.29,-270.11,-15.06,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13016,I1002,34,0.01,-1.07,0.06,1.08,9.34,-5.37,22.95,-46.46,411.19,-195.71,-6.45,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13017,I1002,34,0.14,-0.99,0.03,1,9.64,-33.08,-11.47,-2.38,404.02,-125.9,-0.34,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13018,I1002,34,0.07,-1.02,0.06,1.02,-13.92,18.98,4.21,-44.08,438.68,-255.23,-5.74,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13019,I1002,34,0.08,-1.04,0.03,1.04,-1.71,-16.97,27.89,-30.98,432.7,-162.52,-4.09,02-03-2022 16:23,Standing,Head in the Basket and eating,No
13082,I1002,33.5,-0.42,-0.94,0.19,1.05,-3.72,-13.43,-4.58,0,64.55,-58.37,0,02-03-2022 16:11,Sitting,No Movement of Jaw,No
13083,I1002,33.5,-0.46,-0.93,0.15,1.05,3.66,-7.39,11.54,4.77,62.16,-56.08,4.38,02-03-2022 16:11,Sitting,No Movement of Jaw,No
13084,I1002,33.5,-0.63,-0.89,0.1,1.09,10.93,20.26,-28.81,2.38,62.16,-54.94,2.2,02-03-2022 16:11,Sitting,No Movement of Jaw,No
13085,I1002,33.5,-0.55,-0.83,0.3,1.04,-2.99,-3.48,4.27,2.38,59.77,-57.23,2.28,02-03-2022 16:11,Sitting,No Movement of Jaw,No
13086,I1002,33.5,-0.59,-0.83,0.22,1.04,20.08,12.02,-4.21,5.96,54.98,-58.37,6.18,02-03-2022 16:11,Sitting,No Movement of Jaw,No
13087,I1002,33.5,-0.45,-0.92,0.13,1.03,-17.88,-20.08,14.04,0,58.57,-54.94,0,02-03-2022 16:11,Sitting,No Movement of Jaw,No
13088,I1002,33.5,-0.4,-0.93,0.14,1.02,8.85,4.94,-9.16,0,62.16,-52.65,0,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13089,I1002,33.5,-0.66,-0.7,0.2,0.98,-1.04,-5.31,-8.79,2.38,53.79,-51.5,2.54,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13090,I1002,33.5,-0.6,-0.8,0.23,1.02,7.93,3.42,-5.92,3.57,57.38,-57.23,3.56,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13091,I1002,33.5,-0.6,-0.76,0.24,1,13.92,13.79,5.37,5.96,53.79,-57.23,6.32,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13092,I1002,33.5,-0.6,-0.79,0.15,1,2.2,4.09,-19.41,7.15,56.18,-56.08,7.25,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13093,I1002,33.5,-0.61,-0.76,0.23,1,7.26,12.63,-21.91,4.77,54.98,-54.94,4.95,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13094,I1002,33.5,-0.71,-0.88,0.23,1.15,11.84,0.85,20.45,5.96,56.18,-53.79,6.05,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13095,I1002,33.5,-0.64,-0.78,0.23,1.03,-10.5,-17.82,0,5.96,54.98,-54.94,6.18,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13096,I1002,33.5,-0.73,-0.65,0.21,1,9.46,5.98,0.79,5.96,52.59,-56.08,6.46,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13097,I1002,33.5,-0.58,-0.79,0.34,1.04,-34.12,-10.86,7.2,3.57,58.57,-53.79,3.49,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13098,I1002,33.5,-0.42,-0.91,0.1,1.01,-14.59,-21.91,11.17,-3.57,72.91,-53.79,-2.81,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13099,I1002,33.5,-0.26,-0.97,0.13,1.01,0.49,-34.36,21.12,-16.68,101.6,-60.66,-9.32,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13100,I1002,33.5,-0.15,-1.01,0.18,1.04,3.72,-22.28,-2.2,-11.91,121.92,-80.12,-5.58,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13101,I1002,33.5,-0.09,-0.95,0.11,0.97,-16.97,34.55,6.65,-15.49,118.34,-74.39,-7.46,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13102,I1002,33.5,0.03,-0.93,0.12,0.94,14.53,1.1,-5.98,-20.25,115.95,-57.23,-9.91,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13103,I1002,33.5,0.04,-1.05,0.15,1.06,-1.77,10.68,0.49,-19.06,121.92,-61.8,-8.89,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13104,I1002,33.5,0.07,-0.99,0.1,1,-0.12,20.63,-4.52,-22.64,112.36,-50.36,-11.39,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13105,I1002,33.5,0.04,-1.01,0.09,1.01,-1.1,2.32,0.18,-25.02,102.8,-43.49,-13.68,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13106,I1002,33.5,0.08,-0.99,0.05,0.99,-2.2,-16.6,0.24,-21.45,103.99,-48.07,-11.65,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13107,I1002,33.5,0.02,-0.99,0.08,0.99,0.12,-15.87,-0.67,-22.64,118.34,-57.23,-10.83,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13108,I1002,33.5,-0.02,-1.01,0.11,1.02,6.04,-15.93,-3.78,-20.25,121.92,-68.67,-9.43,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13109,I1002,33.5,-0.14,-1.06,0.11,1.08,2.75,-13.49,-3.85,-23.83,121.92,-76.68,-11.06,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13110,I1002,33.5,-0.2,-1.03,0.12,1.05,7.81,30.09,6.41,-27.4,117.14,-70.96,-13.17,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13111,I1002,33.5,-0.11,-0.99,0.15,1.01,0.98,26.86,10.62,-27.4,109.97,-58.37,-13.99,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13112,I1002,33.5,-0.19,-0.99,0.13,1.02,0.18,4.7,4.33,-32.17,92.04,-40.06,-19.26,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13113,I1002,33.5,-0.21,-0.96,0.11,0.99,-0.43,-6.41,17.52,-36.93,90.84,-40.06,-22.12,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13114,I1002,33.5,-0.2,-1.02,0.15,1.05,6.29,7.57,4.64,-39.32,96.82,-38.91,-22.1,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13115,I1002,33.5,-0.17,-0.96,0.13,0.98,-0.24,6.65,-1.83,-36.93,78.89,-33.19,-25.09,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13116,I1002,33.5,-0.17,-1.01,0.14,1.03,2.38,12.15,-4.7,-33.36,68.13,-35.48,-26.09,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13117,I1002,33.5,-0.21,-0.98,0.13,1.01,2.2,6.96,-0.24,-25.02,46.62,-41.2,-28.22,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13118,I1002,33.5,-0.39,-1.02,0.19,1.11,0.67,-11.17,-2.56,-21.45,34.66,-54.94,-31.74,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13119,I1002,33.5,-0.32,-0.93,0.24,1.02,-12.63,8.36,2.62,-19.06,35.86,-60.66,-27.99,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13120,I1002,33.5,-0.42,-0.95,0.17,1.05,10.8,13.79,9.03,-15.49,34.66,-70.96,-24.08,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13121,I1002,33.5,-0.38,-0.95,0.17,1.03,0.49,-0.43,1.89,-17.87,38.25,-73.25,-25.04,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13122,I1002,33.5,-0.36,-0.95,0.17,1.03,-0.85,-5.86,1.59,-14.3,39.45,-72.11,-19.92,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13123,I1002,33.5,-0.35,-0.95,0.19,1.03,-1.77,-2.93,-0.31,-16.68,37.05,-72.11,-24.23,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13124,I1002,33.5,-0.35,-0.94,0.19,1.02,-1.04,-1.83,-0.43,-17.87,39.45,-73.25,-24.37,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13125,I1002,33.5,-0.36,-0.93,0.19,1.02,2.38,4.39,-2.93,-20.25,37.05,-73.25,-28.66,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13126,I1002,33.5,-0.38,-0.93,0.21,1.03,2.5,-2.14,-0.92,-17.87,38.25,-75.54,-25.04,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13127,I1002,33.5,-0.33,-1.11,0.28,1.19,33.26,-21.18,20.32,-32.17,43.03,-54.94,-36.78,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13128,I1002,33.5,-0.15,-0.96,0.1,0.98,-4.64,-11.35,7.08,-32.17,59.77,-38.91,-28.29,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13129,I1002,33.5,-0.2,-0.99,0.13,1.02,2.56,-1.83,-1.46,-35.74,62.16,-36.63,-29.9,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13130,I1002,33.5,0.09,-0.82,-0.03,0.83,3.48,-29.66,25.21,-29.79,70.52,-30.9,-22.9,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13131,I1002,33.5,-0.16,-1.02,0.06,1.03,-18.31,-8.18,14.77,-17.87,44.23,-37.77,-22,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13132,I1002,33.5,-0.25,-0.99,0.13,1.02,8.3,-4.39,1.1,-21.45,37.05,-50.36,-30.06,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13133,I1002,33.5,-0.23,-0.99,0.15,1.03,-3.97,-1.59,1.4,-21.45,37.05,-49.21,-30.06,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13134,I1002,33.5,-0.2,-1.02,0.18,1.06,1.16,-41.81,23.32,-29.79,46.62,-44.64,-32.58,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13135,I1002,33.5,-0.06,-1.01,0.16,1.02,-4.27,-12.63,6.53,-36.93,76.5,-35.48,-25.77,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13136,I1002,33.5,-0.05,-0.98,0.15,1,4.39,21.85,0.18,-39.32,75.3,-33.19,-27.57,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13137,I1002,33.5,-0.09,-1.07,0.23,1.1,18.98,-2.93,1.83,-44.08,69.33,-32.05,-32.45,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13138,I1002,33.5,-0.05,-0.99,0.15,1,-1.1,-11.6,9.52,-40.51,113.55,-40.06,-19.63,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13139,I1002,33.5,-0.02,-1,0.11,1.01,1.59,14.28,6.65,-41.7,115.95,-33.19,-19.78,02-03-2022 16:12,Sitting,No Movement of Jaw,No
13202,I1002,35.5,0,-1.02,0.04,1.02,-3.66,3.11,-0.98,-20.25,33.47,-45.78,-31.18,02-03-2022 16:01,Standing,No Movement of Jaw,No
13203,I1002,35.5,-0.11,-0.94,0.06,0.95,-15.56,-47.67,-20.87,-21.45,44.23,-32.05,-25.87,02-03-2022 16:01,Standing,No Movement of Jaw,No
13204,I1002,35.5,-0.22,-0.97,0.12,1,-5.86,-2.2,-6.16,-25.02,74.11,-20.6,-18.65,02-03-2022 16:01,Standing,No Movement of Jaw,No
13205,I1002,35.5,-0.22,-1,0.13,1.03,3.23,-0.85,3.66,-25.02,78.89,-21.75,-17.6,02-03-2022 16:01,Standing,No Movement of Jaw,No
13206,I1002,35.5,-0.21,-1.01,0.12,1.04,-4.52,-29.66,5.37,-29.79,80.09,-20.6,-20.4,02-03-2022 16:01,Standing,No Movement of Jaw,No
13207,I1002,35.5,-0.28,-0.96,0.1,1.01,-6.47,32.35,-7.39,-20.25,60.96,-18.31,-18.38,02-03-2022 16:01,Standing,No Movement of Jaw,No
13208,I1002,35.5,-0.32,-0.99,0.09,1.05,5.19,5.98,1.04,-17.87,51.4,-19.46,-19.17,02-03-2022 16:01,Standing,No Movement of Jaw,No
13209,I1002,35.5,-0.23,-0.95,0.13,0.99,4.58,-0.49,0.98,-21.45,44.23,-27.47,-25.87,02-03-2022 16:01,Standing,No Movement of Jaw,No
13210,I1002,35.5,-0.23,-0.96,0.14,1,-1.77,-3.05,5.55,-23.83,45.42,-29.76,-27.68,02-03-2022 16:01,Standing,No Movement of Jaw,No
13211,I1002,35.5,-0.21,-0.96,0.1,0.99,0.55,-2.93,0.18,-21.45,47.81,-29.76,-24.16,02-03-2022 16:01,Standing,No Movement of Jaw,No
13212,I1002,35.5,-0.2,-1,0.17,1.03,-12.08,-48.1,-8.61,-32.17,63.35,-24.04,-26.92,02-03-2022 16:01,Standing,No Movement of Jaw,No
13213,I1002,35.5,-0.2,-1.01,0.15,1.04,10.62,11.54,-4.88,-26.21,89.65,-18.31,-16.3,02-03-2022 16:01,Standing,No Movement of Jaw,No
13214,I1002,35.5,-0.28,-0.99,0.13,1.03,-25.33,-13.12,-7.63,-21.45,98.02,-18.31,-12.34,02-03-2022 16:01,Standing,No Movement of Jaw,No
13215,I1002,35.5,-0.32,-0.95,0.14,1.01,-6.41,-25.39,5.74,-30.98,111.16,-26.32,-15.57,02-03-2022 16:01,Standing,No Movement of Jaw,No
13216,I1002,35.5,-0.33,-0.97,0.11,1.03,-9.52,-12.7,2.08,-28.59,141.05,-41.2,-11.46,02-03-2022 16:01,Standing,No Movement of Jaw,No
13217,I1002,35.5,-0.35,-0.93,0.14,1,0.85,-2.99,0.18,-26.21,143.44,-48.07,-10.36,02-03-2022 16:01,Standing,No Movement of Jaw,No
13218,I1002,35.5,-0.28,-0.92,0.03,0.96,-14.22,28.87,-7.26,-15.49,108.77,-14.88,-8.1,02-03-2022 16:01,Standing,No Movement of Jaw,No
13219,I1002,35.5,-0.23,-0.95,0.04,0.98,11.54,30.88,2.38,-19.06,60.96,-18.31,-17.36,02-03-2022 16:01,Standing,No Movement of Jaw,No
13220,I1002,35.5,-0.26,-0.94,0.19,1,3.17,-1.1,-4.09,-25.02,45.42,-30.9,-28.85,02-03-2022 16:01,Standing,No Movement of Jaw,No
13221,I1002,35.5,-0.17,-0.93,0.21,0.97,6.84,-5,2.2,-28.59,52.59,-27.47,-28.53,02-03-2022 16:01,Standing,No Movement of Jaw,No
13222,I1002,35.5,-0.16,-0.96,0.12,0.98,-0.24,16.78,-8.61,-22.64,41.84,-32.05,-28.42,02-03-2022 16:01,Standing,No Movement of Jaw,No
13223,I1002,35.5,-0.19,-1,0.04,1.02,14.28,-5.92,2.99,-15.49,34.66,-35.48,-24.08,02-03-2022 16:01,Standing,No Movement of Jaw,No
13224,I1002,35.5,-0.25,-0.93,0.13,0.97,1.83,-0.61,-16.3,-21.45,40.64,-30.9,-27.82,02-03-2022 16:01,Standing,No Movement of Jaw,No
13225,I1002,35.5,-0.22,-1,0.1,1.03,6.71,19.47,-30.94,-20.25,44.23,-30.9,-24.61,02-03-2022 16:01,Standing,No Movement of Jaw,No
13226,I1002,35.5,-0.21,-0.99,0.12,1.02,-1.77,0.67,2.93,-16.68,39.45,-30.9,-22.92,02-03-2022 16:01,Standing,No Movement of Jaw,No
13227,I1002,35.5,-0.2,-0.99,0.13,1.01,-2.01,-2.75,0.61,-21.45,41.84,-29.76,-27.14,02-03-2022 16:01,Standing,No Movement of Jaw,No
13228,I1002,35.5,-0.2,-0.99,0.13,1.01,1.59,-2.32,1.22,-21.45,40.64,-28.61,-27.82,02-03-2022 16:01,Standing,No Movement of Jaw,No
13229,I1002,35.5,-0.18,-0.98,0.14,1.01,0.92,-0.31,-1.1,-22.64,41.84,-30.9,-28.42,02-03-2022 16:01,Standing,No Movement of Jaw,No
13230,I1002,35.5,-0.18,-0.99,0.13,1.02,2.44,-1.34,0.98,-22.64,43.03,-29.76,-27.75,02-03-2022 16:01,Standing,No Movement of Jaw,No
13231,I1002,35.5,-0.19,-1.04,0.15,1.06,9.46,7.2,1.95,-25.02,43.03,-26.32,-30.17,02-03-2022 16:01,Standing,No Movement of Jaw,No
13232,I1002,35.5,-0.27,-0.94,0.1,0.98,-12.02,-15.69,2.01,-13.11,25.1,-42.35,-27.57,02-03-2022 16:01,Standing,No Movement of Jaw,No
13233,I1002,35.5,-0.29,-0.97,0.19,1.03,24.48,43.27,51.45,-10.72,27.49,-36.63,-21.31,02-03-2022 16:01,Standing,No Movement of Jaw,No
13234,I1002,35.5,-0.33,-0.96,0.12,1.03,-2.2,9.03,-8.48,-10.72,31.08,-27.47,-19.04,02-03-2022 16:01,Standing,No Movement of Jaw,No
13235,I1002,35.5,-0.35,-0.99,0.12,1.06,-10.44,-5.13,-4.64,-15.49,32.27,-30.9,-25.64,02-03-2022 16:01,Standing,No Movement of Jaw,No
13236,I1002,35.5,-0.09,-0.98,0.12,0.99,4.94,-29.54,5.74,-26.21,47.81,-33.19,-28.73,02-03-2022 16:01,Standing,No Movement of Jaw,No
13237,I1002,35.5,-0.08,-1.06,0.12,1.07,0.55,-2.26,2.32,-27.4,52.59,-28.61,-27.52,02-03-2022 16:01,Standing,No Movement of Jaw,No
13238,I1002,35.5,-0.07,-1.03,0.14,1.04,-8.3,1.4,-2.99,-27.4,49.01,-29.76,-29.21,02-03-2022 16:01,Standing,No Movement of Jaw,No
13239,I1002,35.5,-0.09,-0.99,0.14,1,1.34,-0.43,-1.1,-26.21,50.2,-28.61,-27.57,02-03-2022 16:01,Standing,No Movement of Jaw,No
13240,I1002,35.5,-0.11,-1.03,0.14,1.04,3.11,-0.49,1.16,-25.02,49.01,-28.61,-27.05,02-03-2022 16:01,Standing,No Movement of Jaw,No
13241,I1002,35.5,-0.09,-1.02,0.13,1.03,-3.91,-2.99,-1.28,-23.83,46.62,-28.61,-27.07,02-03-2022 16:01,Standing,No Movement of Jaw,No
13242,I1002,35.5,-0.09,-1.02,0.12,1.03,-2.44,-1.16,0.49,-25.02,51.4,-27.47,-25.96,02-03-2022 16:01,Standing,No Movement of Jaw,No
13243,I1002,35.5,-0.1,-1.02,0.13,1.03,3.66,0,-0.67,-21.45,52.59,-26.32,-22.18,02-03-2022 16:01,Standing,No Movement of Jaw,No
13244,I1002,35.5,-0.07,-1.01,0.1,1.02,4.88,16.85,8.18,-19.06,26.3,-53.79,-35.94,02-03-2022 16:02,Standing,No Movement of Jaw,No
13245,I1002,35.5,0.01,-1,0.11,1.01,5.43,-0.67,2.01,-22.64,21.52,-60.66,-46.45,02-03-2022 16:02,Standing,No Movement of Jaw,No
13246,I1002,35.5,0.12,-1.04,-0.02,1.05,8.42,-18.74,0.43,-27.4,32.27,-56.08,-40.33,02-03-2022 16:02,Standing,No Movement of Jaw,No
13247,I1002,35.5,0.01,-0.93,0.14,0.94,1.46,2.87,-0.79,-22.64,31.08,-49.21,-36.07,02-03-2022 16:02,Standing,No Movement of Jaw,No
13248,I1002,35.5,0.06,-0.9,0.14,0.92,4.7,1.04,-3.66,-21.45,33.47,-48.07,-32.65,02-03-2022 16:02,Standing,No Movement of Jaw,No
13249,I1002,35.5,0.01,-1.02,0.07,1.02,5.43,20.57,-2.38,-20.25,22.71,-56.08,-41.73,02-03-2022 16:02,Standing,No Movement of Jaw,No
13250,I1002,35.5,-0.03,-1.03,0.06,1.03,1.59,-2.75,-0.37,-17.87,20.32,-70.96,-41.33,02-03-2022 16:02,Standing,No Movement of Jaw,No
13251,I1002,35.5,0.03,-1.04,0.09,1.04,2.99,-25.15,2.99,-20.25,27.49,-58.37,-36.38,02-03-2022 16:02,Standing,No Movement of Jaw,No
13252,I1002,35.5,0.05,-1.03,0.07,1.03,-1.83,1.77,-1.34,-20.25,33.47,-50.36,-31.18,02-03-2022 16:02,Standing,No Movement of Jaw,No
13253,I1002,35.5,0.04,-1.01,0.08,1.01,-0.12,-2.01,-0.06,-20.25,28.69,-48.07,-35.22,02-03-2022 16:02,Standing,No Movement of Jaw,No
13254,I1002,35.5,0.05,-1.01,0.07,1.02,0.12,-1.04,0.49,-20.25,29.88,-49.21,-34.13,02-03-2022 16:02,Standing,No Movement of Jaw,No
13255,I1002,35.5,0.05,-1.01,0.09,1.02,3.17,-3.97,-0.98,-20.25,32.27,-45.78,-32.11,02-03-2022 16:02,Standing,No Movement of Jaw,No
13256,I1002,35.5,0.04,-1.01,0.07,1.01,1.53,-1.22,0.61,-20.25,33.47,-46.93,-31.18,02-03-2022 16:02,Standing,No Movement of Jaw,No
13257,I1002,35.5,0.03,-1.01,0.08,1.02,0.67,-1.83,-0.06,-19.06,34.66,-44.64,-28.81,02-03-2022 16:02,Standing,No Movement of Jaw,No
13258,I1002,35.5,0.03,-1,0.08,1.01,6.1,9.83,-1.16,-21.45,33.47,-48.07,-32.65,02-03-2022 16:02,Standing,No Movement of Jaw,No
13259,I1002,35.5,0.03,-1.02,0.06,1.02,1.4,-0.85,0.49,-19.06,31.08,-48.07,-31.52,02-03-2022 16:02,Standing,No Movement of Jaw,No
13322,I1002,34,-0.11,-1,0.16,1.02,1.46,1.28,-0.61,-13.11,-1.2,-72.11,-95.21,02-03-2022 15:50,Standing,No Movement of Jaw,No
13323,I1002,34,-0.08,-1,0.16,1.01,-0.55,9.52,1.04,-9.53,-2.39,-80.12,-104.08,02-03-2022 15:50,Standing,No Movement of Jaw,No
